	text	retweet_count	favorite_count	created_at	
154	En #TemporadadeLluvias crecen los ríos, se desbordan las quebradas y las montañas son propensas a deslizamientos. https://t.co/QCvdPNcbDp	5	5	Fri May 11 13:40:09 +0000 2018	
155	La vacunación es la mejor forma de prevenir enfermedades graves. #RefuerzaTusDefensas  https://t.co/AaTjVgQAST https://t.co/oZw5qqywIl	6	12	Fri May 11 13:00:42 +0000 2018	
156	Programa de #CrecimientoyDesarrollo, #citacontuvidasana. https://t.co/dReYHQcfIm https://t.co/uivHvz8NJN	54	31	Fri May 11 12:40:08 +0000 2018	
157	Los invitamos a ver el informativo #SemanaMinSalud 7 al 14 de mayo de 2018. https://t.co/7fwlECtGgH	24	2	Fri May 11 12:20:10 +0000 2018	
158	RT @INSColombia: Conoce a nuestros oradores de la 10 Conferencia de Epidemiología de Campo #Tephinet2018, detectives de la salud reunidos p…	12	0	Fri May 11 02:51:41 +0000 2018	
159	Las vacunas del esquema nacional de vacunación, son gratis para todos los niños menores de 6 años de edad.… https://t.co/RsLDQQoscZ	9	10	Thu May 10 22:20:07 +0000 2018	
160	Estudio de revisión más grande que se ha realizado hasta el momento sobre la vacuna contra el virus del papiloma (V… https://t.co/D2dtlcNlgK	35	35	Thu May 10 22:00:33 +0000 2018	
161	La vacunación es la mejor forma de prevenir enfermedades graves. #RefuerzaTusDefensas  https://t.co/AaTjVgQAST https://t.co/oZw5qqywIl	2	2	Thu May 10 21:40:07 +0000 2018	
162	A esta hora la Doctora Gina Watson , Representante de la @OPSOMS_Col  visita el departamento de Caldas para conocer… https://t.co/UyeYLSgXm9	4	3	Thu May 10 21:21:41 +0000 2018	
163	Siete recomendaciones para pacientes con asma. #ControlaElAsma. https://t.co/ey9bMTqI1Q Tómate la vida con un segun… https://t.co/zz7fweSIT7	4	2	Thu May 10 21:00:36 +0000 2018	
164	El sexting no es un juego, es una actividad que puede terminar en abusos y explotación sexual de niños, niñas y ado… https://t.co/zoKtYT2Vgq	10	10	Thu May 10 20:40:11 +0000 2018	
165	El #sarampión es una enfermedad causada por un virus, es muy contagiosa y <U+200B><U+200B>se transmite de persona a persona al in… https://t.co/VR2BlU3GqL	4	1	Thu May 10 20:20:12 +0000 2018	
166	Continúa #EnDirecto Segundo foro “Cuéntanos tu experiencia en la gestión del riesgo en salud... https://t.co/x1Z9IiodYO vía @YouTube	2	0	Thu May 10 20:19:00 +0000 2018	
167	RT @agaviriau: Orgulloso de la tecnocracia del ministerio de salud: https://t.co/yrJbzHFMOH	48	0	Thu May 10 20:15:31 +0000 2018	
168	RT @INCancerologia: La buena alimentación te ayuda a estar saludable y sobre todo muy feliz únete a este estilo de vida buenos hábitos #mej…	5	0	Thu May 10 20:04:42 +0000 2018	
169	RT @Supersalud: #Mujeres <f0><U+009F><U+0099><U+008B><U+200D><U+2640><U+FE0F>Tengan en cuenta estas claves de prevención para el #CáncerDeOvario <U+2935><U+FE0F> https://t.co/6WRfcjgOBZ	35	0	Thu May 10 20:03:58 +0000 2018	
170	Tener confianza con tus hijos puede ayudarte a solucionar las situaciones de riesgo que se generen a través de Inte… https://t.co/Zv6lAB9UVs	3	3	Thu May 10 20:00:44 +0000 2018	
171	#LogrosEnSalud Reglamentación de la eutanasia: primer país de América Latina https://t.co/8UKmydtNl0 https://t.co/4lBZZgCpRV	2	2	Thu May 10 19:58:11 +0000 2018	
172	Donar órganos es dar la oportunidad a alguien de vivir o de mejorar su calidad de vida. ¿Cuánto sabes sobre la dona… https://t.co/RKyo7Ev8Ce	26	39	Thu May 10 19:40:10 +0000 2018	
173	#LogrosEnSalud Avances en la afiliación: menores de 25 años pueden ser beneficiarios de sus padres (estudiando o no… https://t.co/gBV2BeJRg1	2	3	Thu May 10 19:25:07 +0000 2018	
174	Programa de #CrecimientoyDesarrollo, #citacontuvidasana. https://t.co/dReYHQcfIm https://t.co/uivHvz8NJN	12	3	Thu May 10 18:20:13 +0000 2018	
175	De esta forma puedes supervisar y tener un mayor control sobre el uso que hacen de la red y con qué personas se com… https://t.co/zYu0pbXdjz	1	3	Thu May 10 18:00:37 +0000 2018	
176	Los retos de nuestro sistema de salud en son solo diez minutos. por: @agaviriau   https://t.co/AMda6GXh8j	10	6	Thu May 10 17:40:12 +0000 2018	
177	Con la nueva app #POSPópuli <f0><U+009F><U+0093><U+00B1><f0><U+009F><U+0093><U+00B1> los colombianos pueden conocer de una manera más fácil y rápida cuáles son los medic… https://t.co/1iYhuB4ngM	1	2	Thu May 10 17:20:13 +0000 2018	
178	#LogrosEnSalud Saneamiento de deudas y depuración de EPS que implicó líquidación de EPS inoperantes y cuestionadas.… https://t.co/0L8bh14hgE	2	2	Thu May 10 17:11:23 +0000 2018	
179	#SaludParaLaPaz: fortaleciendo comunidades. La salud, como constructora de paz en el marco de los acuerdos. https://t.co/IXVQUhwsg4	13	0	Thu May 10 17:00:58 +0000 2018	
180	#TemporadaDeLluvias Tenga en cuenta estas precauciones para protegerse de las enfermedades respiratorias… https://t.co/Q4V6IQsEE7	17	6	Thu May 10 16:40:10 +0000 2018	
181	Ministro @agaviriau destaca “el “conocimiento científico, la pulcritud ética y el compromiso humanista” de la… https://t.co/Ne1YmiwH1U	6	10	Thu May 10 16:38:12 +0000 2018	
182	“A la @FundacionHOMI la podemos ver como una factoría de felicidad”: @agaviriau https://t.co/WZWEwc4Sdx	7	15	Thu May 10 16:36:44 +0000 2018	
184	“Esta institución es un ejemplo, un paradigma y un orgullo para nuestro país”: ministro @agaviriau en la ceremonia… https://t.co/S9mFLwkJ9e	17	28	Thu May 10 16:26:56 +0000 2018	
185	Las EPS deberán hacer ajustes en su funcionamiento para cumplir con las condiciones de habilitación y permanencia.… https://t.co/4OhEtH4dqN	7	3	Thu May 10 16:20:12 +0000 2018	
186	Avances en transparencia con la creación de #Mipres y en controles efectivos con la creación de @AdresCol y la habi… https://t.co/vdvQe2J9Sv	1	1	Thu May 10 16:00:48 +0000 2018	
187	El ministro @agaviriau asiste a la ceremonia por la acreditación en salud entregada por el @Icontec a la… https://t.co/ikxJ8ANr70	6	10	Thu May 10 15:59:42 +0000 2018	
188	Ilumine y ventile su vivienda para prevenir #EnfermedadesRespiratorias #TemporadaDeLluvias https://t.co/OFBDcXIvgZ https://t.co/bwlcruU1If	16	2	Thu May 10 15:20:12 +0000 2018	
189	Fondo Nacional de Estupefacientes y territorios se reúnen para alcanzar las metas y objetivos del @MinSaludCol en r… https://t.co/3cyg5RCxPz	4	1	Thu May 10 15:20:05 +0000 2018	
190	En @MinSaludCol, el FNE y referentes de las secretarias departamentales de salud del país y del distrito capital, s… https://t.co/vnMo9dnJfo	4	3	Thu May 10 15:17:43 +0000 2018	
191	En @MinSaludCol se reúnen el Fondo Nacional de Estupefacientes, y secretarias de salud departamentales  en la convo… https://t.co/lffYMPSZZQ	4	3	Thu May 10 15:17:37 +0000 2018	
192	Tómate la vida con un segundo aire. Consulta a los servicios de salud ante la sospecha o síntomas de asma, para así… https://t.co/3I27zuJtf8	1	0	Thu May 10 15:00:28 +0000 2018	
193	El ministro @agaviriau entregó la Cruz Cívica del Mérito Asistencial y Sanitario Jorge Bejarano a @Fecolsog. La rec… https://t.co/KCid9z6nG4	3	4	Thu May 10 14:20:12 +0000 2018	
195	https://t.co/YamYHE62ZG	10	3	Thu May 10 14:18:31 +0000 2018	
196	#EnDirecto #Streaming Continúa el segundo foro “Cuéntanos tu experiencia en la gestión del riesgo en salud” https://t.co/e1lX0rkaaS	1	1	Thu May 10 14:00:46 +0000 2018	
198	En #TemporadadeLluvias crecen los ríos, se desbordan las quebradas y las montañas son propensas a deslizamientos. https://t.co/QCvdPNcbDp	2	0	Thu May 10 13:40:09 +0000 2018	
199	"#Hoy continuamos con la segunda parte del foro ""Cuéntanos tu experiencia en la gestión del riesgo en salud""… https://t.co/IbOm48KCDx"	2	3	Thu May 10 13:33:24 +0000 2018	
200	Regalías aliviarán deudas de la salud. https://t.co/Nsm6HaUkLn https://t.co/br9kUcSDMJ	3	1	Thu May 10 13:20:11 +0000 2018	
201	Regalías aliviarán deudas de la salud. https://t.co/Nsm6HaUkLn https://t.co/br9kUcSDMJ	3	1	Thu May 10 13:20:11 +0000 2018	
202	Avances de la política farmacéutica en Colombia. @agaviriau en 50 años de @fecolsog https://t.co/SQRWYbAS7Y	9	14	Thu May 10 13:00:43 +0000 2018	
203	Por los servicios no incluidos en el Plan de Beneficios en Salud, @adrescol pagó en mayo $138.770 millones como com… https://t.co/JQjsfcqZID	6	5	Thu May 10 12:40:09 +0000 2018	
204	Los invitamos a ver el informativo #SemanaMinSalud 7 al 14 de mayo de 2018. https://t.co/7fwlECtGgH	12	1	Thu May 10 12:20:09 +0000 2018	
205	El ministro @agaviriau entrega la Cruz Cívica del Mérito Asistencial y Sanitario Jorge Bejarano a @Fecolsog. La rec… https://t.co/Tjc0Ir3msf	7	16	Thu May 10 01:10:18 +0000 2018	
206	Hace 50 años, la esperanza de vida de las mujeres era de 60 años				
207	“A pesar de los avances en salud sexual y reproductiva en Colombia, el aborto seguro sigue siendo un desafío”:… https://t.co/HJCW9caQRO	9	25	Thu May 10 00:48:33 +0000 2018	
208	“Tenemos un trabajo conjunto que hacer para la reducción de las cesáreas”: @agaviriau a los ginecobstetras en la ce… https://t.co/GIyuY5KVQ4	9	18	Thu May 10 00:45:16 +0000 2018	
209	Avances de la política farmacéutica en Colombia. @agaviriau en 50 años de @fecolsog https://t.co/SQRWYbAS7Y	8	16	Thu May 10 00:42:58 +0000 2018	
210	No caer en la “extorsión moral de las mayorías”, recomienda el ministro @agaviriau a propósito de la inclusión de m… https://t.co/xd1UFrdAEp	5	9	Thu May 10 00:41:44 +0000 2018	
211	“Los anticoncepticos están priorizados en la próxima regulación de precios de medicamentos”, anuncia el ministro… https://t.co/wX5tpFT5MG	23	42	Thu May 10 00:38:54 +0000 2018	
212	Hoy en Cartagena, el ministro @agaviriau acompaña a @fecolsog en la celebración de sus 50 años de historia. https://t.co/gtBSmvTIy0	9	34	Wed May 09 23:55:15 +0000 2018	
213	RT @AdresCol: Por los servicios no incluidos en el Plan de Beneficios en Salud,  @adrescol pagó en mayo $138.770 millones como complemento…	9	0	Wed May 09 23:09:00 +0000 2018	
214	Los invitamos a ver el informativo #SemanaMinSalud 7 al 14 de mayo de 2018. https://t.co/7fwlECtGgH	6	1	Wed May 09 22:40:07 +0000 2018	
215	Mejoría en los indicadores de salud pública. #LogrosEnSalud https://t.co/8UKmydtNl0 https://t.co/JHySTN9yrh	1	1	Wed May 09 22:20:07 +0000 2018	
216	Evite el contacto con personas que tengan gripa o tos. Prevenga #EnfermedadesRespiratorias. https://t.co/OFBDcXIvgZ https://t.co/T8gQYyLM2w	12	1	Wed May 09 22:00:35 +0000 2018	
217	RT @agaviriau: Mi comentario en @TheLancet con el ministro de salud de Nigeria https://t.co/ReoRlbrkLw	40	0	Wed May 09 21:57:25 +0000 2018	
218	Tener confianza con tus hijos puede ayudarte a solucionar las situaciones de riesgo que se generen a través de Inte… https://t.co/j2yjWfuCDa	22	21	Wed May 09 21:20:09 +0000 2018	
219	Donar órganos es dar la oportunidad a alguien de vivir o de mejorar su calidad de vida. ¿Cuánto sabes sobre la dona… https://t.co/5GQYZNDGuu	12	10	Wed May 09 21:00:24 +0000 2018	
220	Programa de #CrecimientoyDesarrollo, #citacontuvidasana. https://t.co/dReYHQcfIm https://t.co/uivHvz8NJN	4	3	Wed May 09 20:40:11 +0000 2018	
221	Con la nueva app #POSPópuli <f0><U+009F><U+0093><U+00B1><f0><U+009F><U+0093><U+00B1> los colombianos pueden conocer de una manera más fácil y rápida cuáles son los medic… https://t.co/8JatIabPg1	2	3	Wed May 09 20:20:10 +0000 2018	
222	Cinco signos de alarma para prevenir #EnfermedadesRespiratorias en menores. #GripaAMetros. https://t.co/rYVnFiggVb	7	1	Wed May 09 20:00:30 +0000 2018	
223	#EnDirecto #Streaming  Continúa el segundo foro “Cuéntanos tu experiencia en la gestión del riesgo en salud” https://t.co/e1lX0rkaaS	1	0	Wed May 09 19:50:04 +0000 2018	
224	Trabajemos juntos por la #legalidad. Afíliese de manera legal y pague lo justo por sus aportes a salud y pensión. https://t.co/PV4Y9XoL7a	2	1	Wed May 09 19:40:10 +0000 2018	
225	#ConozcoMisDerechosyDeberes Que atiendan con prioridad a los menores de 18 años. https://t.co/4SmLzLRuqY	6	6	Wed May 09 19:20:12 +0000 2018	
226	De esta forma puedes supervisar y tener un mayor control sobre el uso que hacen de la red y con qué personas se com… https://t.co/xtQ09jOWYw	0	1	Wed May 09 19:00:52 +0000 2018	
227	Los retos de nuestro sistema de salud en son solo diez minutos. por: @agaviriau   https://t.co/AMda6GXh8j	2	2	Wed May 09 18:40:12 +0000 2018	
228	#SaludParaLaPaz: fortaleciendo comunidades. La salud, como constructora de paz en el marco de los acuerdos. https://t.co/IXVQUhwsg4	9	2	Wed May 09 18:20:13 +0000 2018	
229	#TemporadaDeLluvias Tenga en cuenta estas precauciones para protegerse de las enfermedades respiratorias… https://t.co/r6r7QODp6t	10	1	Wed May 09 18:00:54 +0000 2018	
230	Siete recomendaciones para pacientes con asma. #ControlaElAsma. https://t.co/ey9bMT96Dg Tómate la vida con un segun… https://t.co/2PXtQWVnGC	0	2	Wed May 09 17:40:12 +0000 2018	
231	El sexting no es un juego, es una actividad que puede terminar en abusos y explotación sexual de niños, niñas y ado… https://t.co/ujw8FGy9wZ	5	1	Wed May 09 17:20:11 +0000 2018	
232	RT @DadisCartagena: Cartagena, sede del evento más grande de Epidemiología de Campo en Las Américas! https://t.co/31aPdZ84Bt	6	0	Wed May 09 17:08:53 +0000 2018	
233	El #sarampión es una enfermedad causada por un virus, es muy contagiosa y <U+200B><U+200B>se transmite de persona a persona al in… https://t.co/VLuFVt0kj6	3	2	Wed May 09 17:00:50 +0000 2018	
234	Las vacunas del esquema nacional de vacunación, son gratis para todos los niños menores de 6 años de edad.… https://t.co/eD1kGuhuMt	3	6	Wed May 09 16:40:11 +0000 2018	
235	Las EPS deberán hacer ajustes en su funcionamiento para cumplir con las condiciones de habilitación y permanencia.… https://t.co/WnjnBZSDHy	0	1	Wed May 09 16:20:12 +0000 2018	
236	Durante la #TemporadaDeLluvias ten en cuenta estas recomendaciones, la prevención es nuestra mejor opción.… https://t.co/SlqZywapu5	1	2	Wed May 09 16:00:54 +0000 2018	
237	La vacunación es la mejor forma de prevenir enfermedades graves. #RefuerzaTusDefensas  https://t.co/AaTjVgQAST https://t.co/oZw5qqywIl	2	3	Wed May 09 15:40:11 +0000 2018	
238	Ilumine y ventile su vivienda para prevenir #EnfermedadesRespiratorias #TemporadaDeLluvias https://t.co/OFBDcXIvgZ https://t.co/bwlcruU1If	7	3	Wed May 09 15:20:12 +0000 2018	
239	Tómate la vida con un segundo aire. Consulta a los servicios de salud ante la sospecha o síntomas de asma, para así… https://t.co/MUcNMFcwZ9	4	5	Wed May 09 15:00:44 +0000 2018	
240	RT @SaludET: #Atención				
241	Incremento en las coberturas de vacunación. #LogrosEnSalud https://t.co/8UKmydtNl0 https://t.co/OJwh5yxBsf	8	10	Wed May 09 14:40:12 +0000 2018	
242	Impuesto al cigarrillo: del humo a lo concreto. Los estudios que niegan el impacto saludable del impuesto deben ser… https://t.co/ZTmilH52VQ	3	8	Wed May 09 14:20:12 +0000 2018	
243	#ConozcoMisDerechosyDeberes Recibir por escrito las razones por las cuales se niega un servicio. https://t.co/ONhkmIGKeT	8	6	Wed May 09 14:00:50 +0000 2018	
244	Hoy continúa el segundo foro “Cuéntanos tu experiencia en la Gestión del Riesgo en Salud” donde las EPS  dan a cono… https://t.co/VbiPzGW4xr	2	12	Wed May 09 14:00:24 +0000 2018	
246	En #TemporadadeLluvias crecen los ríos, se desbordan las quebradas y las montañas son propensas a deslizamientos. https://t.co/QCvdPNcbDp	4	1	Wed May 09 13:40:09 +0000 2018	
247	Regalías aliviarán deudas de la salud. https://t.co/Nsm6HaUkLn https://t.co/br9kUcSDMJ	2	3	Wed May 09 13:20:11 +0000 2018	
248	Avances en transparencia con la creación de #Mipres y en controles efectivos con la creación de @AdresCol y la habi… https://t.co/Y0OJaVxTp0	1	0	Wed May 09 13:00:50 +0000 2018	
249	"""Luego de un proceso de depuración de la Base de Datos Única de Afiliados (BDUA), la @adrescol identificó 178.237 r… https://t.co/1x51khCWBF"	18	28	Wed May 09 12:40:10 +0000 2018	
250	#Comunicado @Supersalud sanciona a Cosmitet, prestador de servicios de salud del magisterio https://t.co/UeCOiEsVf7 https://t.co/tt4Ad6KkSm	2	4	Wed May 09 12:20:08 +0000 2018	
251	Impuesto al cigarrillo: del humo a lo concreto. Los estudios que niegan el impacto saludable del impuesto deben ser… https://t.co/LzAwG5DwM6	29	31	Wed May 09 02:34:36 +0000 2018	
252	Pese a las dificultades, la construcción de paz avanza con hechos concretos. Lo que #EstáPAZando en Colombia hoy so… https://t.co/2WTf4Y9e56	3	5	Tue May 08 22:45:00 +0000 2018	
253	Mejoría en los indicadores de salud pública. #LogrosEnSalud https://t.co/8UKmydtNl0 https://t.co/JHySTN9yrh	4	7	Tue May 08 22:20:06 +0000 2018	
254	Evite el contacto con personas que tengan gripa o tos. Prevenga #EnfermedadesRespiratorias. https://t.co/OFBDcXIvgZ https://t.co/T8gQYyLM2w	17	6	Tue May 08 22:00:59 +0000 2018	
255	Tener confianza con tus hijos puede ayudarte a solucionar las situaciones de riesgo que se generen a través de Inte… https://t.co/pRRkB0nyr6	2	5	Tue May 08 21:20:09 +0000 2018	
256	El valor sagrado comienza por fin a florecer. #EstáPAZando gracias al fin de un conflicto de medio siglo. El logro… https://t.co/5RitSCM1dQ	2	1	Tue May 08 21:10:07 +0000 2018	
257	Donar órganos es dar la oportunidad a alguien de vivir o de mejorar su calidad de vida. ¿Cuánto sabes sobre la dona… https://t.co/dPMwXSyRS7	5	5	Tue May 08 21:00:49 +0000 2018	
258	Programa de #CrecimientoyDesarrollo, #citacontuvidasana. https://t.co/dReYHQcfIm https://t.co/uivHvz8NJN	14	4	Tue May 08 20:40:09 +0000 2018	
259	Con la nueva app #POSPópuli <f0><U+009F><U+0093><U+00B1><f0><U+009F><U+0093><U+00B1> los colombianos pueden conocer de una manera más fácil y rápida cuáles son los medic… https://t.co/mc9BOni4WT	7	6	Tue May 08 20:20:10 +0000 2018	
260	Cinco signos de alarma para prevenir #EnfermedadesRespiratorias en menores. #GripaAMetros. https://t.co/rYVnFiggVb	17	6	Tue May 08 20:00:41 +0000 2018	
261	RT @Supersalud: @Cosmitet La investigación adelantada por la @Supersalud desde el 9 de febrero del presente año y que culminó con la imposi…	6	0	Tue May 08 19:51:21 +0000 2018	
