text	retweet_count
Evita las discusiones y las malas palabras <f0><U+009F><U+0091><U+008E><f0><U+009F><U+008F><U+00BB>, el respeto es la base para una buena convivencia <U+2764>… https://t.co/MCcDOrpQFA	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#ElDato ¿Cómo puedo evitar infecciones de transmisión sexual?<f0><U+009F><U+0098><U+00B7> Ingresa ya a https://t.co/ycyFEtm4YK  (te prometemos… https://t.co/174IP0GsLd	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En @Bogota, son los maestros quienes transforman la educación y por eso hoy, en su día, les damos las gracias. Mand… https://t.co/CR4Ex6Es1P	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Por ese compromiso de querer hacer de esta ciudad una Bogotá con lugar para todas y todos, hoy decimos ¡… https://t.co/1Yfc2zMVOO	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Con cordialidad y respeto <f0><U+009F><U+00A4><U+009D><f0><U+009F><U+008F><U+00BB> #BogotáLaMejorFamilia se moviliza en TransMilenio https://t.co/fGDtRTaWsL	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
<f0><U+009F><U+0093><U+00A2>Normalista, tecnólogo en educación o bachiller pedagógico <f0><U+009F><U+0093><U+00A2> Si estas vinculado a la planta docente del Distrito, o… https://t.co/M6uZIihz9S	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#GraciasProfe por hacer de tu trabajo una misión: que niñas, niños y jóvenes compartan en familia la gran aventura… https://t.co/v3k7MVpL51	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Hoy decimos #GraciasProfe reconociendo tu esfuerzo y dedicación. Postúlate a la XII versión del 'Premio a la Invest… https://t.co/k2JJqB1R0B	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Hoy celebramos a nuestros maestros: 23.577 mujeres y 9.849 hombres que enseñan a cerca de 780 mil estudiantes en lo… https://t.co/Xdo8lmDt0o	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡Atención! En el día del maestro, gobierno de @EnriquePenalosa abre 3 convocatorias con un amplio portafolio de pro… https://t.co/GuDcJpuWsk	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Cuéntanos cómo está conformada tu familia y de qué manera construyen una buena convivencia <f0><U+009F><U+0091><U+0086><f0><U+009F><U+008F><U+00BB> #BogotáLaMejorFamilia https://t.co/oJlc5CRCNh	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Caminar es una actividad sencilla y sin costo. #BogotáCamina Haz parte del primer congreso de caminabilidad en Bogo… https://t.co/iUrS1XMoPw	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
@danielrios0608 Hola Daniel. Te enviamos por Mensaje Directo la información solicitada. Felíz Día.	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Escuchar <f0><U+009F><U+0091><U+0082><f0><U+009F><U+008F><U+00BB> y respetar <f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB> la opinión de tus amigos, familiares y colegas de trabajo permite tomar mejores decisione… https://t.co/WpLDFClgqO	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: #ElDato  unidos en familia <f0><U+009F><U+0091><U+00A9><U+200D><U+2764><U+200D><f0><U+009F><U+0092><U+008B><U+200D><f0><U+009F><U+0091><U+00A9><f0><U+009F><U+0091><U+00AD>@SubRedSurOcci realiza corazón <U+2763> humano como símbolo de equidad, respeto y amistad. <f0><U+009F><U+0091><U+00AD>…	3
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @investinbogota: #Bogota - region has a great opportunity improving the offer of health prevention services. Learn more of this sector i…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
@opinioncalifica @Bogota Hola... se pueden contactar por favor con el personal del @IDIGER.	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: #DoneLecheMaterna sólo dos onzas se requieren para compartir  vida. #JuntosLoHacemosMejor nuestro Banco de Leche Humana…	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedNorte: <U+2665><U+FE0F><f0><U+009F><U+008E><U+0089>¡#MiSubRedNorte se une a la celebración del #DíaInternacionalDeLaFamilia!	
	
4	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En @TransMilenio construimos familia <f0><U+009F><U+0091><U+00AA>, unimos corazones <U+2764> y movilizamos los sueños <f0><U+009F><U+0092><U+00AB> de nuestros ciudadanos.	
	
0	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Que el 15 de mayo sea un motivo más para celebrar <f0><U+009F><U+008E><U+0089> porque la familia es el tesoro más grande que puedes tener <U+2764>. 1… https://t.co/caOBuEJOvU	7
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Las familias son diferentes, no están rotas, no se han acabado y tampoco están incompletas <f0><U+009F><U+0091><U+00A8><U+200D><f0><U+009F><U+0091><U+00A9><U+200D><f0><U+009F><U+0091><U+00A7> <f0><U+009F><U+0091><U+00AA>… https://t.co/TDyFQ0dMij	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
La diversidad la vemos en todas partes, aprendamos a respetar y convivir con los demás <f0><U+009F><U+0091><U+00AB> <f0><U+009F><U+0091><U+00AD> <f0><U+009F><U+0091><U+00AC> #BogotáLaMejorFamilia https://t.co/LQBt04QbF7	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Sabemos que la familia es el tesoro más preciado de los bogotanos, por eso en @TransMilenio se esfuerzan para que m… https://t.co/Aa2iZ3h4kl	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Celebra con los tuyos el Día de las Familias que tejen y protegen <f0><U+009F><U+0091><U+00A8><U+200D><f0><U+009F><U+0091><U+00A9><U+200D><f0><U+009F><U+0091><U+00A7><U+200D><f0><U+009F><U+0091><U+00A6> #BogotáLaMejorFamilia https://t.co/6TzCMZBBm9	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En el día de la familia, queremos conocer quiénes conforman tu familia	
0	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Todos podemos hacer las labores del hogar <f0><U+009F><U+008F><U+00A1>, generando relaciones equitativas <f0><U+009F><U+00A4><U+009D><f0><U+009F><U+008F><U+00BB> tanto en nuestras familias <f0><U+009F><U+0091><U+00A8><U+200D><f0><U+009F><U+0091><U+00A9><U+200D><f0><U+009F><U+0091><U+00A7><U+200D><f0><U+009F><U+0091><U+00A6>… https://t.co/9itEQEl2CB	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @integracionbta: Como acto simbólico, hoy nos reunimos en la piscina del CDC de Usaquén para celebrar el Día de la Familia #BogotáLaMejo…	21
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: Las madres pueden estar tranquilas, pues en nuestro Banco de Leche Humana garantizamos la calidad en el producto que ent…	6
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @SubRedSurOcci: Que felicidad!  Nuestro corazón se llena de alegría al ver el testimonio de Ninoska y Jhosmar madres de gemelos que fuer…	7
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SDSAhora Desde el Banco de Leche Materna en la @SubRedSurOcci promovemos la Semana Mundial de la donación de Leche… https://t.co/w8DP35P8v6	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#BogotáLaMejorFamilia cuando nos ponemos en el lugar del otro y entendemos el valor y la importancia de colaborar c… https://t.co/eIPf3mweX8	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
No solo logramos reducir los homicidios, sino las lesiones personales, riñas y accidentes de tránsito. #BogotáSegura https://t.co/6KOOIx1PF5	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Hoy resaltamos el excelente comportamiento de los bogotanos durante la celebración del Día de la Madre.… https://t.co/AfFCy22gsU	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
La secretaría de @IntegracionBta tuvo un papel fundamental en el balance positivo de la celebración del Día de la M… https://t.co/DK3U6PkWcb	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En 2018 se presentaron 4.634 riñas, una cifra mucho menor a las 5.120 que se presentaron el año pasado.… https://t.co/bHQ4bTVIk1	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
No solo logramos reducir los homicidios, sino las lesiones personales, riñas y accidentes de tránsito.… https://t.co/fp9YmLy7Im	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Hoy resaltamos el excelente comportamiento de los bogotanos durante la celebración del Día de la Madre.… https://t.co/q0BL8u7ARq	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#ElDato ¿Cómo puedo evitar infecciones de transmisión sexual?<f0><U+009F><U+0098><U+00B7> Ingresa ya a https://t.co/ycyFEtm4YK  (te prometemos… https://t.co/wNiNunEbHS	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SDSAhora Hoy entregamos un balance positivo de la celebración del día de la madre, entregando una reducción en hom… https://t.co/kxjElSAI4V	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#QueOrgullo Conoce nuestra nueva Unidad Pediátrica en la Unidad de Servicios de Salud San Blas.… https://t.co/osU1bCcrw5	5
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#Pilas con la gripa. ¿Cómo se previenen las infecciones respiratorias? Ten en cuenta estas recomendaciones.… https://t.co/CDmQpt5hAf	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Si tienes estos síntomas comunícate con la Secretaría Distrital de Salud al 3508720253 #LibresDeSarampión https://t.co/itywygiNAr	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
El 123 es la línea de emergencias que te comunica con @PoliciaBogota @SectorSalud @BomberosBogota @IDIGER… https://t.co/w8NZ4jGd48	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Línea Púrpura Distrital #MujeresQueEscuchanMujeres, un espacio de acompañamiento en el que las mujeres consultan so… https://t.co/HHgeL8MpKy	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Este lunes 14 de mayo, la Secretaría Social extenderá la atención de 10 a.m. a 6 p.m. en Bosa, Suba, Kennedy y Ciud… https://t.co/6FWgrLywLc	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Ricardo Fontalvo ataja goles en la Selección Colombiana Sub20 de Fútbol. ¿Y tú que esperas para atajarle un #gol al… https://t.co/NpfTxVbSXN	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
<f0><U+009F><U+0091><U+00A9>Que el fin de semana del Día de la Madre no siga siendo una de las fechas que más siniestros viales deja en Bogotá… https://t.co/aKXeUahXg8	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡El mejor regalo para las mamás, es que hoy y siempre solo reciban amor! #CelebraSinViolencia y vive una… https://t.co/SrJFuniztW	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Sigue estas recomendaciones para cuidad a tu hijo menor de 5 años en casa https://t.co/XVnCcl3PrZ	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡El mejor regalo para las mamás, es que hoy y siempre solo reciban amor! #CelebraSinViolencia y vive una… https://t.co/Y02Lj3YVDx	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
"""El 123 es la línea de emergencias que te comunica con @PoliciaBogota @SectorSalud @BomberosBogota @IDIGER… https://t.co/jdbQ296aoq"	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones https://t.co/rNO0UhVE6d	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Línea Púrpura Distrital #MujeresQueEscuchanMujeres, un espacio de acompañamiento en el que las mujeres consultan so… https://t.co/Js2RSLuhIL	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#ElDato ¿Cómo puedo evitar infecciones de transmisión sexual?<f0><U+009F><U+0098><U+00B7> Ingresa ya a https://t.co/ycyFEtm4YK  (te prometemos… https://t.co/YPLNxcyuxW	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
<f0><U+009F><U+0091><U+00A9>Que el fin de semana del Día de la Madre no siga siendo una de las fechas que más siniestros viales deja en Bogotá… https://t.co/7leapbjqoR	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
El 123 es la línea de emergencias que te comunica con @PoliciaBogota @SectorSalud @BomberosBogota @IDIGER… https://t.co/oLZdtuNhw1	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
El 123 es la línea de emergencias que te comunica cuando tienes una emergencia	
0	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Este lunes 14 de mayo, la Secretaría Social extenderá la atención de 10 a.m. a 6 p.m. en Bosa, Suba, Kennedy y Ciud… https://t.co/YUbBmk1s20	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡El mejor regalo para las mamás, es que hoy y siempre solo reciban amor! Celebra sin violencia y vive una… https://t.co/m5NO12Pdwf	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA  Si tienes más de 60 años, sigue estas recomendaciones https://t.co/cj3INfbaKk	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En su día, todas las madres merecen una celebración alegre y en unión familiar. Celebra sin violencia y vive una… https://t.co/RFbespqJCy	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Para que esta vez sea uno de los días más felices del año, @SectorSalud te acompañará a celebrar el Día de la Madre… https://t.co/Emuk0ySkOX	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En su día, todas las madres merecen una celebración alegre y en unión familiar. #CelebraSinViolencia y vive una… https://t.co/QKubRIGshP	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Línea Púrpura Distrital #MujeresQueEscuchanMujeres, un espacio de acompañamiento en el que las mujeres consultan so… https://t.co/TkiXWrmnT7	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Entre todos podemos reducir las riñas en Bogotá. Únete a #FarraEnLaBuena la mejor forma de festejar el día de la ma… https://t.co/nDhog4z7WL	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Entre todos podemos reducir las riñas en Bogotá. Únete a #FarraEnLaBuena la mejor forma de festejar el día de la ma… https://t.co/nDhog4z7WL	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/92HZLY0ntD	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Evitar peleas es la mejor forma de salvar el día de la madre. Celebra sin violencia #Farraen la Buena https://t.co/Me31fyc8WF	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
<f0><U+009F><U+0091><U+00A9>Que el fin de semana del Día de la Madre no siga siendo una de las fechas que más siniestros viales deja en Bogotá… https://t.co/PAMkgHKdQy	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/Q0o8XR8Acq	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Para que esta vez sea uno de los días más felices del año, @SectorSalud te acompañará a celebrar el Día de la Madre… https://t.co/XuqgmMyXi8	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¡Cuidado! Si tu hijo menor de 5 años tiene estos síntomas, debes llevarlo al médico de inmediato https://t.co/eeOcDbHFTk	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Para que esta vez sea uno de los días más felices del año, @SectorSalud te acompañará a celebrar el Día de la Madre #CelebraSinViolencia	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Sabes cómo prevenir que a tu hijo menor de 5 años lo afecte una infección respiratoria? https://t.co/7IQFUpMPmW	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Sabes cómo prevenir que a tu hijo menor de 5 años lo afecte una infección respiratoria? https://t.co/jnTSFDGRwR	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @GobiernoBTA: Piénsalo bien y el Día de la Madre #CelebraSinViolencia. Todas las madres de Bogotá se merecen ese regalo. https://t.co/tX…	10
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @GobiernoBTA: Evitar peleas es la mejor forma de salvar el día de la madre. Celebra sin violencia. #FarraEnLaBuena https://t.co/u73sDCum…	10
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Entre todos podemos reducir las riñas en Bogotá. Únete a #FarraEnLaBuena la mejor forma de festejar el día de la ma… https://t.co/Fm28LppRzN	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Evitar peleas es la mejor forma de salvar el día de la madre. #CelebraSinViolencia https://t.co/1LunVjrCdU	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA Aplica estás prácticas para evitar la proliferación de enfermedades respiratorias. Consulta más info… https://t.co/fpOsONNKCS	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#RespiraSinIRA ¿Cuántas veces al día te lavas las manos?  Aprende a hacerlo de manera correcta en… https://t.co/c0dGnUr9l1	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En el #DíaDeLasMadres un saludo especial de la Alcaldía Mayor de Bogotá y de nuestro Secretario Distrital de Salud,… https://t.co/FFbdxvtlFV	2
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Si tienes estos síntomas comunícate con la Secretaría Distrital de Salud al 3508720253 #LibresDeSarampión https://t.co/uCflMYZoLj	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Evitar peleas es la mejor forma de salvar el día de la madre. #CelebraSinViolencia https://t.co/Dh8PNmb2yW	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
En el #DíaDeLasMadres un saludo especial de la Alcaldía Mayor de Bogotá y de nuestro Secretario Distrital de Salud,… https://t.co/bIMxiycawX	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Queremos un fin de semana donde lo importante sea la unión, la armonía familiar, el respeto. #CelebraSinViolencia e… https://t.co/DwqVs349kG	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Cuatro Comisarías de Familia atenderán este domingo en Bosa, Kennedy, Ciudad Bolívar y Suba de 3p.m. a 11p.m. porqu… https://t.co/jpW7MyVhCr	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡#CelebramosLoQueEres exaltando los retos que asumen a diario las mujeres diversas en Bogotá!… https://t.co/6bTrJiM6bV	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¿#SabíasQue en los últimos 3 años, durante el fin de semana en el que se celebra el Día de la Madre, @Bogota regist… https://t.co/oRkGx2ZxRt	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡Aprovecha el recorrido de las Casas de Justicia Móviles! Conciliar es el Camino #CelebraSinViolencia https://t.co/edx80Vrr3X	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
El mejor regalo para las madres, es que hoy y siempre, sólo reciban amor. ¡Celebra sin violencia y vive una… https://t.co/AUyTK1A3zb	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Evitar peleas es la mejor forma de salvar el día de la madre. #CelebraSinViolencia https://t.co/L3DTAzmJih	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
¡Aprovecha el recorrido de las Casas de Justicia Móviles! Conciliar es el Camino #CelebraSinViolencia https://t.co/my4oUPzdpf	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
Desde ya nuestros Gestores de Convivencia realizan jornadas de prevención con el fin de que el día de la madre deje… https://t.co/qAxoO2SkBK	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
#SabíasQue el Día de la Madre es uno de los más violentos del año.	
0	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
El Día de la Madre disfrútalo en casa y en paz con tu familia. Regula el consumo de alcohol #CelebraSinViolencia https://t.co/pkOtremrMU	0
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
El 123 es la línea de emergencias que te comunica con @PoliciaBogota @SectorSalud @BomberosBogota @IDIGER… https://t.co/hPchdZQkeH	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @integracionbta: Nuestras madres merecen celebrar su día con alegría. El 123 es la línea de emergencias que te comunica con @PoliciaBogo…	4
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @planeacionbog: El Día de la Madre es uno de los más violentos del año, de ti depende que sus lágrimas sólo sean de emoción. @SectorSalu…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @CulturaenBta: El 123 es la línea de emergencias que te comunica con @PoliciaBogota @SectorSalud @BomberosBogota @IDIGER @TransitoBta cu…	1
	
TRUE	Fri Jan 21 15:06:18 +0000 2011
RT @Uaesp: El Día de la Madre es uno de los más violentos del año, de ti depende que sus lágrimas sólo sean de emoción. @SectorSalud estará…	1
